Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.15     0.00       18     0.00     0.00  __gnu_cxx::__normal_iterator<std::deque<int, std::allocator<int> >*, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::deque<int, std::allocator<int> >*, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::deque<int, std::allocator<int> >*, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::deque<int, std::allocator<int> >*, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > > const&)
  0.00      0.15     0.00       18     0.00     0.00  std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const
  0.00      0.15     0.00       18     0.00     0.00  void std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_realloc_insert<std::deque<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::deque<int, std::allocator<int> >*, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > >, std::deque<int, std::allocator<int> >&&)
  0.00      0.15     0.00       18     0.00     0.00  std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::begin()
  0.00      0.15     0.00       13     0.00     0.00  int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**)
  0.00      0.15     0.00       13     0.00     0.00  std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool)
  0.00      0.15     0.00       13     0.00     0.00  int** std::__niter_wrap<int**>(int** const&, int**)
  0.00      0.15     0.00       13     0.00     0.00  int** std::__copy_move_a<false, int**, int**>(int**, int**, int**)
  0.00      0.15     0.00       13     0.00     0.00  int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**)
  0.00      0.15     0.00       13     0.00     0.00  int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**)
  0.00      0.15     0.00       13     0.00     0.00  int** std::copy<int**, int**>(int**, int**, int**)
  0.00      0.15     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::~new_allocator()
  0.00      0.15     0.00        7     0.00     0.00  std::allocator<std::deque<int, std::allocator<int> > >::~allocator()
  0.00      0.15     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > > const&)
  0.00      0.15     0.00        4     0.00     0.00  std::allocator<std::deque<int, std::allocator<int> > >::allocator(std::allocator<std::deque<int, std::allocator<int> > > const&)
  0.00      0.15     0.00        4     0.00     0.00  std::_Bit_iterator::_Bit_iterator()
  0.00      0.15     0.00        4     0.00     0.00  std::_Any_data::_M_access()
  0.00      0.15     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::new_allocator()
  0.00      0.15     0.00        3     0.00     0.00  std::allocator<std::deque<int, std::allocator<int> > >::allocator()
  0.00      0.15     0.00        3     0.00     5.10  void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*)
